ID_Venda,Data,ID_Cliente,ID_Produto,Quantidade,Canal_Venda,Produto,Categoria,Preco_Unitario,Custo_Unitario,Valor_Total,Custo_Total,Lucro
2526,2021-08-08,655,13,1,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,5017.08,2994.25,2022.83
2527,2020-09-07,701,14,4,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,17416.64,10915.0,6501.639999999999
2528,2024-07-09,1850,2,5,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,32037.800000000003,18515.65,13522.150000000001
2529,2023-08-06,2689,15,7,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,37355.36,24995.11,12360.25
2530,2023-07-13,2957,11,5,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,25562.0,16980.3,8581.7
2531,2020-12-29,1878,21,3,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,23298.18,14619.810000000001,8678.369999999999
2532,2025-06-24,2381,5,3,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,22570.170000000002,13626.150000000001,8944.02
2533,2025-04-27,2012,7,3,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,17880.93,10046.49,7834.4400000000005
2534,2021-08-13,2664,22,7,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,33349.119999999995,19598.18,13750.939999999995
2535,2024-02-04,2177,14,1,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,4354.16,2728.75,1625.4099999999999
2536,2021-10-24,2391,4,6,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,24007.920000000002,14450.579999999998,9557.340000000004
2537,2024-11-22,1576,28,4,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,24912.56,15270.52,9642.04
2538,2024-04-13,152,24,2,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,6750.18,4601.28,2148.9000000000005
2539,2022-04-30,2973,6,6,Loja Física,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,45806.520000000004,31639.44,14167.080000000005
2540,2021-04-16,2576,27,6,Loja Física,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,30198.78,18214.38,11984.399999999998
2541,2021-11-11,2444,7,2,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,11920.62,6697.66,5222.960000000001
2542,2023-12-25,2889,25,3,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,12352.26,7118.61,5233.650000000001
2543,2025-04-09,1435,26,1,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,1944.73,1335.92,608.81
2544,2021-12-31,717,3,4,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,7305.68,4073.16,3232.5200000000004
2545,2023-12-30,51,13,3,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,15051.24,8982.75,6068.49
2546,2025-03-27,657,8,6,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,24426.96,14402.939999999999,10024.02
2547,2022-02-17,34,22,2,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,9528.32,5599.48,3928.84
2548,2022-05-04,2961,5,7,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,52663.73,31794.350000000002,20869.38
2549,2022-05-14,2460,20,5,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
2550,2022-04-01,2289,10,2,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,13441.48,7681.28,5760.2
2551,2025-06-12,627,6,4,Loja Física,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,30537.68,21092.96,9444.720000000001
2552,2022-07-27,1066,6,5,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,38172.1,26366.199999999997,11805.900000000001
2553,2021-10-22,1956,10,7,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,47045.18,26884.48,20160.7
2554,2021-10-02,162,21,1,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,7766.06,4873.27,2892.79
2555,2025-10-05,2873,3,3,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,5479.26,3054.87,2424.3900000000003
2556,2024-10-06,1335,3,4,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,7305.68,4073.16,3232.5200000000004
2557,2025-09-23,223,28,6,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,37368.840000000004,22905.78,14463.060000000005
2558,2025-02-13,797,19,5,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,25513.449999999997,16242.25,9271.199999999997
2559,2020-04-30,2117,20,5,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
2560,2020-08-12,1957,12,5,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,8146.799999999999,5628.450000000001,2518.3499999999985
2561,2020-11-03,678,7,2,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,11920.62,6697.66,5222.960000000001
2562,2020-09-11,1572,19,7,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,35718.829999999994,22739.149999999998,12979.679999999997
2563,2023-05-19,2273,4,3,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,12003.960000000001,7225.289999999999,4778.670000000002
2564,2022-04-16,1128,12,7,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,11405.519999999999,7879.83,3525.6899999999987
2565,2024-08-28,580,22,5,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,23820.8,13998.699999999999,9822.1
2566,2021-02-21,1468,28,4,Loja Física,Rack para TV até 65'',Móveis,6228.14,3817.63,24912.56,15270.52,9642.04
2567,2024-08-17,809,19,3,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,15308.07,9745.349999999999,5562.720000000001
2568,2023-01-10,1316,10,7,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,47045.18,26884.48,20160.7
2569,2021-04-30,799,1,5,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,34616.1,21225.0,13391.099999999999
2570,2021-05-15,912,29,5,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,31352.25,21855.0,9497.25
2571,2021-12-25,1742,12,4,Loja Física,Teclado Mecânico Redragon,Informática,1629.36,1125.69,6517.44,4502.76,2014.6799999999994
2572,2020-01-14,2759,22,5,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,23820.8,13998.699999999999,9822.1
2573,2020-02-10,1127,11,2,Loja Física,Mouse Logitech MX Master,Informática,5112.4,3396.06,10224.8,6792.12,3432.6799999999994
2574,2020-01-19,96,3,5,Loja Física,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,9132.1,5091.45,4040.6500000000005
2575,2023-03-14,1859,11,2,Loja Física,Mouse Logitech MX Master,Informática,5112.4,3396.06,10224.8,6792.12,3432.6799999999994
2576,2020-09-25,1096,18,5,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,21634.25,14909.6,6724.65
2577,2025-03-28,113,23,2,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,11754.24,7175.14,4579.099999999999
2578,2020-10-28,1406,27,3,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,15099.39,9107.19,5992.199999999999
2579,2025-07-29,198,10,4,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,26882.96,15362.56,11520.4
2580,2024-11-18,2934,24,2,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,6750.18,4601.28,2148.9000000000005
2581,2020-07-18,1571,7,5,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,29801.550000000003,16744.15,13057.400000000001
2582,2022-07-18,2351,3,1,Loja Física,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,1826.42,1018.29,808.1300000000001
2583,2022-11-21,2650,6,7,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,53440.94,36912.68,16528.260000000002
2584,2022-04-23,1856,24,6,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,20250.54,13803.84,6446.700000000001
2585,2025-09-06,2015,13,5,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,25085.4,14971.25,10114.150000000001
2586,2020-10-31,1907,17,1,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,546.67,374.21,172.45999999999998
2587,2025-07-09,1090,15,5,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,26682.399999999998,17853.65,8828.749999999996
2588,2024-10-23,752,16,3,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,20746.68,14427.36,6319.32
2589,2022-03-30,1888,18,7,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,30287.950000000004,20873.440000000002,9414.510000000002
2590,2022-06-10,261,27,2,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,10066.26,6071.46,3994.8
2591,2024-11-30,894,20,3,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,10350.210000000001,6035.25,4314.960000000001
2592,2024-12-04,545,1,6,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,41539.32,25470.0,16069.32
2593,2023-01-10,1083,10,3,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,20162.22,11521.92,8640.300000000001
2594,2023-12-23,2261,10,1,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,6720.74,3840.64,2880.1
2595,2020-03-29,2026,18,6,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,25961.100000000002,17891.52,8069.580000000002
2596,2020-01-12,2666,10,5,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,33603.7,19203.2,14400.499999999996
2597,2022-03-20,1050,20,6,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,20700.420000000002,12070.5,8629.920000000002
2598,2024-09-15,2776,3,4,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,7305.68,4073.16,3232.5200000000004
2599,2024-03-21,2353,20,5,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
2600,2020-04-29,64,13,1,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,5017.08,2994.25,2022.83
2601,2023-03-17,1584,29,4,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,25081.8,17484.0,7597.799999999999
2602,2024-08-16,342,10,7,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,47045.18,26884.48,20160.7
2603,2021-12-22,2495,22,5,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,23820.8,13998.699999999999,9822.1
2604,2021-11-02,1137,20,1,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,3450.07,2011.75,1438.3200000000002
2605,2023-02-16,2163,3,5,Loja Física,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,9132.1,5091.45,4040.6500000000005
2606,2024-01-30,1041,12,6,Loja Física,Teclado Mecânico Redragon,Informática,1629.36,1125.69,9776.16,6754.14,3022.0199999999995
2607,2021-12-30,1896,9,6,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,6517.74,3919.5,2598.24
2608,2024-04-10,924,28,6,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,37368.840000000004,22905.78,14463.060000000005
2609,2021-12-16,143,15,5,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,26682.399999999998,17853.65,8828.749999999996
2610,2020-10-19,1938,14,2,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,8708.32,5457.5,3250.8199999999997
2611,2022-09-10,358,3,1,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,1826.42,1018.29,808.1300000000001
2612,2020-11-29,2216,25,1,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,4117.42,2372.87,1744.5500000000002
2613,2020-05-20,191,9,7,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,7604.03,4572.75,3031.2799999999997
2614,2025-09-30,1814,28,6,Loja Física,Rack para TV até 65'',Móveis,6228.14,3817.63,37368.840000000004,22905.78,14463.060000000005
2615,2022-04-06,645,5,5,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,37616.950000000004,22710.25,14906.700000000004
2616,2021-05-29,334,26,4,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,7778.92,5343.68,2435.24
2617,2021-09-25,829,5,5,Online,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,37616.950000000004,22710.25,14906.700000000004
2618,2022-05-21,1146,24,6,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,20250.54,13803.84,6446.700000000001
2619,2023-05-16,2469,28,2,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,12456.28,7635.26,4821.02
2620,2022-03-21,790,26,5,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,9723.65,6679.6,3044.0499999999993
2621,2023-08-29,2815,17,6,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,3280.0199999999995,2245.2599999999998,1034.7599999999998
2622,2020-07-06,770,5,3,Online,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,22570.170000000002,13626.150000000001,8944.02
2623,2020-05-25,645,29,6,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,37622.7,26226.0,11396.699999999997
2624,2022-07-22,178,19,2,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,10205.38,6496.9,3708.4799999999996
2625,2022-02-11,1878,2,4,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,25630.24,14812.52,10817.720000000001
2626,2022-05-22,58,18,7,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,30287.950000000004,20873.440000000002,9414.510000000002
2627,2023-04-04,1307,14,1,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,4354.16,2728.75,1625.4099999999999
2628,2020-02-06,1510,14,7,Loja Física,Impressora HP LaserJet,Informática,4354.16,2728.75,30479.12,19101.25,11377.869999999999
2629,2022-09-06,83,25,4,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,16469.68,9491.48,6978.200000000001
2630,2021-05-13,1147,18,4,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,17307.4,11927.68,5379.720000000001
2631,2022-05-19,1000,8,7,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,28498.12,16803.43,11694.689999999999
2632,2021-03-03,2168,18,7,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,30287.950000000004,20873.440000000002,9414.510000000002
2633,2025-06-22,1435,7,1,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,5960.31,3348.83,2611.4800000000005
2634,2021-09-21,158,24,6,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,20250.54,13803.84,6446.700000000001
2635,2021-04-10,396,16,4,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,27662.24,19236.48,8425.760000000002
2636,2024-12-14,1599,22,7,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,33349.119999999995,19598.18,13750.939999999995
2637,2021-01-16,1812,9,2,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,2172.58,1306.5,866.0799999999999
2638,2021-08-03,1626,18,4,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,17307.4,11927.68,5379.720000000001
2639,2023-09-19,518,24,6,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,20250.54,13803.84,6446.700000000001
2640,2021-04-10,880,25,1,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,4117.42,2372.87,1744.5500000000002
2641,2022-05-23,92,11,3,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,15337.199999999999,10188.18,5149.019999999999
2642,2022-08-20,564,12,4,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,6517.44,4502.76,2014.6799999999994
2643,2023-04-02,2163,11,3,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,15337.199999999999,10188.18,5149.019999999999
2644,2020-09-12,2501,5,5,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,37616.950000000004,22710.25,14906.700000000004
2645,2025-09-12,2905,23,6,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
2646,2022-05-02,242,20,6,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,20700.420000000002,12070.5,8629.920000000002
2647,2022-09-09,2848,9,2,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,2172.58,1306.5,866.0799999999999
2648,2025-03-29,1400,28,4,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,24912.56,15270.52,9642.04
2649,2022-03-07,1453,28,7,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,43596.98,26723.41,16873.570000000003
2650,2025-07-16,414,29,1,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,6270.45,4371.0,1899.4499999999998
2651,2020-01-29,2079,14,2,Loja Física,Impressora HP LaserJet,Informática,4354.16,2728.75,8708.32,5457.5,3250.8199999999997
2652,2023-06-03,751,25,4,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,16469.68,9491.48,6978.200000000001
2653,2023-10-28,2350,23,6,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
2654,2024-12-11,1852,25,6,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,24704.52,14237.22,10467.300000000001
2655,2022-03-07,1469,15,6,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,32018.879999999997,21424.38,10594.499999999996
2656,2020-11-30,320,1,4,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,27692.88,16980.0,10712.880000000001
2657,2022-05-25,2886,27,1,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,5033.13,3035.73,1997.4
2658,2024-03-30,744,14,2,Loja Física,Impressora HP LaserJet,Informática,4354.16,2728.75,8708.32,5457.5,3250.8199999999997
2659,2025-11-04,587,8,6,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,24426.96,14402.939999999999,10024.02
2660,2023-06-13,2562,25,2,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,8234.84,4745.74,3489.1000000000004
2661,2025-11-14,1781,5,7,Online,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,52663.73,31794.350000000002,20869.38
2662,2021-08-24,2755,20,5,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
2663,2021-09-30,1403,6,1,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,7634.42,5273.24,2361.1800000000003
2664,2025-01-24,2673,23,4,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,23508.48,14350.28,9158.199999999999
2665,2021-12-21,831,25,5,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,20587.1,11864.349999999999,8722.75
2666,2020-09-12,2270,28,4,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,24912.56,15270.52,9642.04
2667,2020-10-29,1389,10,4,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,26882.96,15362.56,11520.4
2668,2025-08-10,172,23,2,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,11754.24,7175.14,4579.099999999999
2669,2021-09-28,2363,29,4,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,25081.8,17484.0,7597.799999999999
2670,2022-12-30,1056,25,1,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,4117.42,2372.87,1744.5500000000002
2671,2023-01-13,303,16,1,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,6915.56,4809.12,2106.4400000000005
2672,2023-05-23,2711,4,5,Loja Física,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,20006.600000000002,12042.15,7964.450000000003
2673,2025-11-10,223,28,7,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,43596.98,26723.41,16873.570000000003
2674,2023-05-29,1511,19,3,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,15308.07,9745.349999999999,5562.720000000001
2675,2025-05-03,1085,9,3,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,3258.87,1959.75,1299.12
2676,2025-04-02,1536,17,5,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,2733.35,1871.05,862.3
2677,2021-04-19,1027,29,5,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,31352.25,21855.0,9497.25
2678,2025-04-25,2021,16,3,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,20746.68,14427.36,6319.32
2679,2021-07-11,710,3,2,Loja Física,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,3652.84,2036.58,1616.2600000000002
2680,2022-10-04,1855,18,2,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,8653.7,5963.84,2689.8600000000006
2681,2021-09-27,2202,16,6,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,41493.36,28854.72,12638.64
2682,2023-12-20,2057,3,5,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,9132.1,5091.45,4040.6500000000005
2683,2025-10-01,2494,26,1,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,1944.73,1335.92,608.81
2684,2021-07-06,2304,28,4,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,24912.56,15270.52,9642.04
2685,2020-03-18,782,3,1,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,1826.42,1018.29,808.1300000000001
2686,2021-08-02,362,10,1,Online,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,6720.74,3840.64,2880.1
2687,2021-01-15,1468,15,5,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,26682.399999999998,17853.65,8828.749999999996
2688,2020-08-21,28,15,4,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,21345.92,14282.92,7062.999999999998
2689,2023-04-22,1252,8,4,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,16284.64,9601.96,6682.68
2690,2025-06-22,1150,18,6,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,25961.100000000002,17891.52,8069.580000000002
2691,2025-10-18,2991,5,2,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,15046.78,9084.1,5962.68
